     0.010208311,1955597,,cache-references,35824231,43.72,,
     0.020454246,1502355,,cache-references,58847273,71.85,,
     0.030715451,1033919,,cache-references,45143499,55.10,,
     0.040947883,1380785,,cache-references,54359529,66.33,,
     0.051209895,1605479,,cache-references,51095808,62.43,,
     0.061325563,1321403,,cache-references,52695454,64.42,,
     0.071604758,1700199,,cache-references,54782535,67.00,,
     0.081720922,866967,,cache-references,51894091,63.50,,
     0.091911600,1237047,,cache-references,55210598,67.56,,
     0.102161246,1339822,,cache-references,51459620,62.95,,
     0.112431845,1369021,,cache-references,54251336,66.33,,
     0.122697685,1902130,,cache-references,53268254,65.15,,
     0.132814659,1662443,,cache-references,53525112,65.48,,
     0.143087050,1958316,,cache-references,54803014,67.05,,
     0.153379753,422507,,cache-references,53092758,64.89,,
     0.163627379,829226,,cache-references,54929196,67.10,,
     0.173985328,727452,,cache-references,52737212,64.38,,
     0.184471818,578215,,cache-references,54452362,66.39,,
     0.194781665,746985,,cache-references,53791281,65.61,,
     0.204963528,483380,,cache-references,54009962,65.85,,
     0.215370413,529928,,cache-references,54792846,66.80,,
     0.225524417,428110,,cache-references,53693954,65.45,,
     0.235838346,526987,,cache-references,54962355,66.97,,
     0.246341978,720100,,cache-references,53488215,65.11,,
     0.256829986,534948,,cache-references,54697192,66.53,,
     0.267243808,681708,,cache-references,54090115,65.76,,
     0.277658042,511802,,cache-references,54426687,66.15,,
     0.287978795,533420,,cache-references,54807833,66.62,,
     0.298272615,353652,,cache-references,54178203,65.83,,
     0.308636953,506322,,cache-references,55127445,66.97,,
     0.318984410,512044,,cache-references,53961434,65.54,,
     0.329332903,760698,,cache-references,54849792,66.62,,
     0.339643550,780335,,cache-references,54261628,65.91,,
     0.349910088,407206,,cache-references,54591358,66.30,,
     0.360249518,507355,,cache-references,54827662,66.58,,
     0.370521558,322684,,cache-references,54378774,66.03,,
     0.380898719,502462,,cache-references,55140522,66.95,,
     0.391189032,506905,,cache-references,54171961,65.77,,
     0.401511979,531720,,cache-references,54900489,66.65,,
     0.411694004,528492,,cache-references,54373900,66.03,,
     0.421939153,397837,,cache-references,54649486,66.37,,
     0.432293027,460320,,cache-references,54848351,66.61,,
     0.442540311,352354,,cache-references,54468544,66.15,,
     0.452852901,524094,,cache-references,55106725,66.92,,
     0.463216234,542655,,cache-references,54304410,65.93,,
     0.473618924,527119,,cache-references,54932587,66.68,,
     0.484003561,841846,,cache-references,54458487,66.11,,
     0.494252140,534473,,cache-references,54758792,66.46,,
     0.504670788,634426,,cache-references,54852045,66.58,,
     0.514916654,441968,,cache-references,54590637,66.25,,
     0.525291150,596037,,cache-references,55142471,66.92,,
     0.535651140,951603,,cache-references,54444641,66.06,,
     0.545984397,645660,,cache-references,54973207,66.70,,
     0.556316113,1178260,,cache-references,54508266,66.14,,
     0.566525972,637627,,cache-references,54794501,66.49,,
     0.576810471,715922,,cache-references,54845316,66.57,,
     0.586938871,1358456,,cache-references,54611255,66.29,,
     0.597175540,1616552,,cache-references,55078962,66.87,,
     0.607376273,1000398,,cache-references,54441661,66.11,,
     0.617568906,1205717,,cache-references,54891434,66.67,,
     0.627687090,1820754,,cache-references,54544752,66.27,,
     0.637846324,1266597,,cache-references,54707527,66.47,,
     0.648044801,1347037,,cache-references,54848276,66.66,,
     0.658127182,4599764,,cache-references,54530665,66.29,,
     0.668294197,1972228,,cache-references,54948132,66.81,,
     0.678533948,2424224,,cache-references,54388263,66.13,,
     0.688776734,1254015,,cache-references,54797488,66.63,,
     0.699004019,1950715,,cache-references,54577104,66.37,,
     0.709138625,1538467,,cache-references,54637851,66.46,,
     0.719360290,1499073,,cache-references,54844151,66.72,,
     0.729471380,3059987,,cache-references,54490929,66.30,,
     0.739656470,1117605,,cache-references,54866058,66.76,,
     0.749856348,2355494,,cache-references,54353824,66.14,,
     0.760132612,1053014,,cache-references,54726476,66.60,,
     0.770402526,879338,,cache-references,54600070,66.45,,
     0.780647166,876988,,cache-references,54610570,66.46,,
     0.790891772,880455,,cache-references,54846104,66.75,,
     0.801095528,525163,,cache-references,54489384,66.32,,
     0.811416896,942086,,cache-references,54840333,66.74,,
     0.821671231,1063133,,cache-references,54389019,66.20,,
     0.831889341,1169283,,cache-references,54726237,66.60,,
     0.842265926,790097,,cache-references,54624112,66.48,,
     0.852478025,449065,,cache-references,54628292,66.47,,
     0.862965913,1140137,,cache-references,54848411,66.74,,
     0.873182477,681006,,cache-references,54534763,66.35,,
     0.883612944,768156,,cache-references,54862254,66.75,,
     0.893894799,1116039,,cache-references,54443371,66.23,,
     0.904278820,620666,,cache-references,54774340,66.62,,
     0.914800373,737052,,cache-references,54641625,66.45,,
     0.925060324,511237,,cache-references,54694453,66.51,,
     0.935509687,607970,,cache-references,54853042,66.69,,
     0.945909003,493703,,cache-references,54630687,66.41,,
     0.956447647,672625,,cache-references,54949194,66.78,,
     0.966956487,858299,,cache-references,54574462,66.31,,
     0.977308646,569166,,cache-references,54872647,66.67,,
     0.987661997,618720,,cache-references,54668041,66.42,,
     0.997880929,638468,,cache-references,54778728,66.56,,
     1.008236304,652306,,cache-references,54859366,66.66,,
     1.018486541,462762,,cache-references,54694696,66.45,,
     1.028971692,738039,,cache-references,54986255,66.79,,
     1.039409598,1093251,,cache-references,54630365,66.35,,
     1.049757459,641459,,cache-references,54908773,66.69,,
     1.060128663,761128,,cache-references,54681786,66.41,,
     1.070365922,404553,,cache-references,54822158,66.58,,
     1.080828565,692529,,cache-references,54856592,66.62,,
     1.091063707,488732,,cache-references,54747185,66.48,,
     1.101470888,862638,,cache-references,55005384,66.79,,
     1.111698712,930448,,cache-references,54664217,66.38,,
     1.122042308,622114,,cache-references,54921363,66.69,,
     1.132414738,850514,,cache-references,54688452,66.41,,
     1.142653365,742779,,cache-references,54838614,66.59,,
     1.152976341,1432337,,cache-references,54854101,66.61,,
     1.163181457,1095129,,cache-references,54753067,66.49,,
     1.173389271,1756504,,cache-references,54986398,66.78,,
     1.183572366,3069220,,cache-references,54660441,66.39,,
     1.193750986,1700282,,cache-references,54889861,66.68,,
     1.203893277,1937429,,cache-references,54697312,66.45,,
     1.214050868,1409908,,cache-references,54796221,66.57,,
     1.224255679,2460650,,cache-references,54854834,66.65,,
     1.234404608,1949730,,cache-references,54707781,66.48,,
     1.244980228,2886945,,cache-references,54950769,66.76,,
     1.255136344,3692069,,cache-references,54643879,66.39,,
     1.265361829,2939462,,cache-references,54863577,66.66,,
     1.275607129,2397905,,cache-references,54703826,66.47,,
     1.285751778,1808589,,cache-references,54777436,66.57,,
     1.295928131,1657150,,cache-references,54852640,66.67,,
     1.306082425,880088,,cache-references,54692713,66.48,,
     1.316298175,1707612,,cache-references,54904387,66.74,,
     1.326555787,2236691,,cache-references,54618824,66.39,,
     1.336807676,1479038,,cache-references,54826231,66.65,,
     1.346998725,1118911,,cache-references,54711799,66.51,,
     1.357172312,1286270,,cache-references,54748475,66.56,,
     1.367414202,1268387,,cache-references,54852056,66.69,,
     1.377573182,1351418,,cache-references,54670287,66.47,,
     1.387728306,1881338,,cache-references,54865748,66.72,,
     1.397838277,3886415,,cache-references,54586049,66.39,,
     1.407999394,4958542,,cache-references,54781021,66.63,,
     1.418140222,3795975,,cache-references,54720280,66.56,,
     1.428338133,2138744,,cache-references,54701993,66.54,,
     1.438504924,3936299,,cache-references,54852852,66.73,,
     1.448636073,4289775,,cache-references,54625652,66.46,,
     1.458790145,3326892,,cache-references,54813946,66.70,,
     1.469090346,3578656,,cache-references,54596883,66.43,,
     1.479285828,3190425,,cache-references,54747021,66.62,,
     1.489507338,1831383,,cache-references,54726664,66.60,,
     1.499738316,3113680,,cache-references,54677941,66.54,,
     1.509936048,2710424,,cache-references,54854025,66.76,,
     1.520022148,1007940,,cache-references,54607056,66.46,,
     1.530417974,1853227,,cache-references,54796666,66.69,,
     1.540713876,1915557,,cache-references,54609053,66.46,,
     1.551011069,2834228,,cache-references,54736028,66.61,,
     1.561252760,2118579,,cache-references,54732085,66.61,,
     1.571390228,3445993,,cache-references,54667573,66.54,,
     1.581509682,2759078,,cache-references,54838277,66.75,,
     1.591625434,4722319,,cache-references,54593238,66.46,,
     1.601826902,3520291,,cache-references,54767810,66.67,,
     1.611988156,1352392,,cache-references,54619216,66.50,,
     1.622144037,905142,,cache-references,54697129,66.60,,
     1.632287723,3708537,,cache-references,54737527,66.65,,
     1.642501950,3490937,,cache-references,54631310,66.52,,
     1.652737334,1757634,,cache-references,54799450,66.73,,
     1.662847950,2484008,,cache-references,54566438,66.45,,
     1.672993495,975193,,cache-references,54731990,66.66,,
     1.683306914,1595546,,cache-references,54629394,66.53,,
     1.693621735,1888335,,cache-references,54679945,66.59,,
     1.703878929,3112581,,cache-references,54742773,66.67,,
     1.714055735,2413042,,cache-references,54619263,66.52,,
     1.724187235,1295173,,cache-references,54776902,66.72,,
     1.734383155,4086864,,cache-references,54556280,66.45,,
     1.744574136,3164056,,cache-references,54715334,66.65,,
     1.754790279,1867460,,cache-references,54639032,66.56,,
     1.764977723,3009043,,cache-references,54658729,66.58,,
     1.775230366,2730538,,cache-references,54747241,66.69,,
     1.785401830,1743356,,cache-references,54599529,66.51,,
     1.795621875,3194730,,cache-references,54752990,66.70,,
     1.805813116,3434904,,cache-references,54541868,66.45,,
     1.815970070,3128843,,cache-references,54692797,66.64,,
     1.826114970,1834120,,cache-references,54648080,66.59,,
     1.836293943,1677330,,cache-references,54633493,66.57,,
     1.846440905,1958046,,cache-references,54753054,66.72,,
     1.856568826,3605067,,cache-references,54572558,66.51,,
     1.866744399,2067062,,cache-references,54719853,66.69,,
     1.876878588,2298761,,cache-references,54553512,66.49,,
     1.887040143,1466594,,cache-references,54658969,66.62,,
     1.897200411,2727309,,cache-references,54656451,66.62,,
     1.907303174,1045786,,cache-references,54598598,66.56,,
     1.917471235,1923841,,cache-references,54741719,66.73,,
     1.927618142,940236,,cache-references,54541897,66.49,,
     1.937770020,1828271,,cache-references,54682802,66.67,,
     1.947925976,1275837,,cache-references,54565370,66.53,,
     1.958072257,2660529,,cache-references,54625612,66.61,,
     1.968226531,967213,,cache-references,54663631,66.66,,
     1.978341295,2811649,,cache-references,54568706,66.55,,
     1.988665829,1439921,,cache-references,54712907,66.72,,
     1.998799666,3049786,,cache-references,54520612,66.49,,
     2.008951322,1379176,,cache-references,54656908,66.66,,
     2.019119059,582466,,cache-references,54576862,66.56,,
     2.029281984,832149,,cache-references,54597839,66.59,,
     2.039430605,1976441,,cache-references,54666457,66.68,,
     2.049541710,1416837,,cache-references,54543579,66.53,,
     2.059710730,2183498,,cache-references,54676754,66.70,,
     2.069876581,2867168,,cache-references,54495159,66.48,,
     2.080141682,2009445,,cache-references,54629301,66.64,,
     2.090326827,1442317,,cache-references,54581867,66.59,,
     2.100504185,2296288,,cache-references,54577107,66.58,,
     2.110676396,2400215,,cache-references,54673384,66.70,,
     2.120906006,1083883,,cache-references,54529098,66.53,,
     2.131088542,1698677,,cache-references,54658241,66.69,,
     2.141325196,2087102,,cache-references,54499693,66.49,,
     2.151588752,1968503,,cache-references,54613055,66.63,,
     2.161789667,1133184,,cache-references,54590023,66.60,,
     2.171975978,496355,,cache-references,54565710,66.58,,
     2.182109395,2139408,,cache-references,54677683,66.72,,
     2.192303515,1947101,,cache-references,54515925,66.52,,
     2.202476712,2354192,,cache-references,54640861,66.67,,
     2.212631172,3126157,,cache-references,54511354,66.52,,
     2.222740491,3549227,,cache-references,54591239,66.62,,
     2.233100066,2265363,,cache-references,54598126,66.63,,
     2.243270450,2705560,,cache-references,54549081,66.57,,
     2.253469976,3688126,,cache-references,54671055,66.72,,
     2.263617155,3003146,,cache-references,54502208,66.51,,
     2.273841367,3481618,,cache-references,54623246,66.66,,
     2.283970893,2793435,,cache-references,54520282,66.54,,
     2.294111499,1212245,,cache-references,54573894,66.61,,
     2.304255398,2544570,,cache-references,54605185,66.65,,
     2.314407014,2338313,,cache-references,54526313,66.56,,
     2.324614723,2804341,,cache-references,54649924,66.71,,
     2.334899670,1685286,,cache-references,54489141,66.51,,
     2.345172757,620997,,cache-references,54609921,66.66,,
     2.355390183,569205,,cache-references,54531509,66.56,,
     2.365492845,1049175,,cache-references,54564308,66.60,,
     2.375682780,813382,,cache-references,54613915,66.67,,
     2.385769410,613553,,cache-references,54516456,66.55,,
     2.395948610,949398,,cache-references,54632897,66.70,,
     2.406199940,825014,,cache-references,54477680,66.51,,
     2.416485679,2920177,,cache-references,54595457,66.65,,
     2.426740729,830874,,cache-references,54542491,66.59,,
     2.436849849,2823047,,cache-references,54552225,66.60,,
     2.447100270,2346449,,cache-references,54621254,66.68,,
     2.457184726,1496284,,cache-references,54509139,66.55,,
     2.467453585,1044226,,cache-references,54620582,66.69,,
     2.477588029,526271,,cache-references,54472806,66.51,,
     2.487738721,313886,,cache-references,54579231,66.64,,
     2.497998923,302585,,cache-references,54552031,66.61,,
     2.508144535,272215,,cache-references,54538443,66.59,,
     2.518391667,544824,,cache-references,54628701,66.70,,
     2.528632171,445843,,cache-references,54501469,66.55,,
     2.538934414,800701,,cache-references,54613538,66.68,,
     2.549230589,281842,,cache-references,54484593,66.52,,
     2.559491842,937772,,cache-references,54579825,66.64,,
     2.569784885,285535,,cache-references,54560584,66.62,,
     2.579878326,331378,,cache-references,54540131,66.59,,
     2.590181313,280396,,cache-references,54634588,66.71,,
     2.600274442,436722,,cache-references,54500963,66.55,,
     2.610588759,1151457,,cache-references,54610969,66.68,,
     2.620907538,1206026,,cache-references,54493815,66.53,,
     2.631122691,292203,,cache-references,54573121,66.63,,
     2.641331396,339076,,cache-references,54567516,66.63,,
     2.651552152,432850,,cache-references,54536976,66.59,,
     2.661808622,1904227,,cache-references,54639024,66.71,,
     2.671927544,606591,,cache-references,54496844,66.54,,
