     0.010326944,354247,,branch-instructions,38019191,46.33,,
     0.020617126,893405,,branch-instructions,60558970,73.33,,
     0.031022543,690527,,branch-instructions,46730346,56.46,,
     0.041392201,337800,,branch-instructions,55677350,67.32,,
     0.051645744,267611,,branch-instructions,51213177,62.10,,
     0.061818756,567002,,branch-instructions,53658724,65.18,,
     0.087244624,1965460,,branch-instructions,65916737,66.17,,
     0.097527852,458307,,branch-instructions,64020629,65.70,,
     0.107802848,624623,,branch-instructions,62451628,65.21,,
     0.118068277,297969,,branch-instructions,64027741,67.83,,
     0.128314480,432459,,branch-instructions,60216783,64.54,,
     0.138703788,370969,,branch-instructions,62096343,67.19,,
     0.149019027,488281,,branch-instructions,59091625,64.47,,
     0.159274121,286324,,branch-instructions,60414908,66.41,,
     0.169535939,440167,,branch-instructions,59757201,66.12,,
     0.179819532,365570,,branch-instructions,59145782,65.80,,
     0.190123064,1182813,,branch-instructions,60244248,67.37,,
     0.200359904,2561372,,branch-instructions,58147897,65.31,,
     0.210672198,2456270,,branch-instructions,59434004,67.01,,
     0.220968653,2583323,,branch-instructions,57601536,65.20,,
     0.231114421,3736403,,branch-instructions,58502170,66.46,,
     0.241314163,4566744,,branch-instructions,58183071,66.34,,
     0.251519834,783249,,branch-instructions,57731880,66.01,,
     0.261752499,516762,,branch-instructions,58715633,67.32,,
     0.272016571,376946,,branch-instructions,57099349,65.62,,
     0.282269198,1213370,,branch-instructions,58058919,66.87,,
     0.292381223,411956,,branch-instructions,56893481,65.69,,
     0.302509501,326093,,branch-instructions,57419409,66.45,,
     0.312674403,515962,,branch-instructions,57398384,66.57,,
     0.322802321,295871,,branch-instructions,56889329,66.09,,
     0.333193647,380852,,branch-instructions,57715685,67.14,,
     0.343522292,724581,,branch-instructions,56483878,65.78,,
     0.353785551,286195,,branch-instructions,57257656,66.78,,
     0.363999199,635543,,branch-instructions,56469388,65.95,,
     0.374205196,263136,,branch-instructions,56837716,66.46,,
     0.384534643,1515898,,branch-instructions,56891429,66.59,,
     0.394862848,350003,,branch-instructions,56499506,66.19,,
     0.405167857,384516,,branch-instructions,57182625,67.05,,
     0.415459840,761879,,branch-instructions,56178823,65.93,,
     0.425766867,385741,,branch-instructions,56828302,66.75,,
     0.436078287,550038,,branch-instructions,56181331,66.04,,
     0.446387446,281619,,branch-instructions,56521366,66.49,,
     0.456666168,336300,,branch-instructions,56545053,66.57,,
     0.466963413,273856,,branch-instructions,56233507,66.24,,
     0.477267175,381662,,branch-instructions,56813883,66.97,,
     0.487529523,752409,,branch-instructions,55966426,66.02,,
     0.497774832,726427,,branch-instructions,56521650,66.72,,
     0.508059009,1360714,,branch-instructions,55977720,66.12,,
     0.518337610,424066,,branch-instructions,56268635,66.50,,
     0.528612726,533986,,branch-instructions,56297156,66.57,,
     0.538886356,528992,,branch-instructions,56029492,66.29,,
     0.549189976,444511,,branch-instructions,56536316,66.92,,
     0.559466976,631040,,branch-instructions,55802873,66.09,,
     0.569729637,1426840,,branch-instructions,56291009,66.70,,
     0.580192897,486530,,branch-instructions,55827231,66.16,,
     0.590384255,493504,,branch-instructions,56092070,66.51,,
     0.600678218,584530,,branch-instructions,56114596,66.57,,
     0.610948828,882553,,branch-instructions,55887946,66.33,,
     0.621190069,465394,,branch-instructions,56331534,66.88,,
     0.631462429,756715,,branch-instructions,55692909,66.15,,
     0.641772083,620375,,branch-instructions,56126960,66.69,,
     0.652096171,417051,,branch-instructions,55712691,66.22,,
     0.662443660,3819152,,branch-instructions,55953329,66.52,,
     0.672709937,1585748,,branch-instructions,55970940,66.57,,
     0.682916559,1467192,,branch-instructions,55765356,66.36,,
     0.693090418,1064234,,branch-instructions,56151827,66.85,,
     0.703248968,1786104,,branch-instructions,55573136,66.19,,
     0.713541408,1256521,,branch-instructions,55964814,66.68,,
     0.723779119,3014174,,branch-instructions,55622091,66.29,,
     0.733937235,2371238,,branch-instructions,55771200,66.50,,
     0.744111073,321862,,branch-instructions,55849693,66.62,,
     0.754307727,733302,,branch-instructions,55599486,66.35,,
     0.764482907,2467698,,branch-instructions,55953429,66.79,,
     0.774700242,2658636,,branch-instructions,55434242,66.20,,
     0.784848980,2438330,,branch-instructions,55777511,66.63,,
     0.794991782,664248,,branch-instructions,55543086,66.38,,
     0.805176586,666811,,branch-instructions,55609660,66.48,,
     0.815334268,2514178,,branch-instructions,55759872,66.69,,
     0.825507674,870973,,branch-instructions,55450141,66.34,,
     0.835684666,1604951,,branch-instructions,55774654,66.75,,
     0.845823072,900602,,branch-instructions,55290468,66.19,,
